State,Rating_Area,GCF,Billable_Member_Months,Year,Market,rating_area_text
AK,1,0.97299998998642,87866.5,2019,1
AK,2,1.02799999713898,81700.6015625,2019,1
AK,3,1.00399994850159,27620.80078125,2019,1
AL,1,0.962000012397766,42637.80078125,2019,1
AL,2,1.06099998950958,62318.5,2019,1
AL,3,1.02199995517731,462400.09375,2019,1
AL,4,1.067999958992,18205.599609375,2019,1
AL,5,0.966000020503998,66683.203125,2019,1
AL,6,0.961000025272369,63753.8984375,2019,1
AL,7,0.961000025272369,66580.203125,2019,1
AL,8,0.96399998664856,47659.80078125,2019,1
AL,9,1.07400000095367,198488.796875,2019,1
AL,10,0.989000022411346,192928.203125,2019,1
AL,11,1.03400003910065,134309.90625,2019,1
AL,12,0.939000010490417,80021.8984375,2019,1
AL,13,0.973999977111816,584194.1875,2019,1
AR,1,1.00800001621246,1030754.6875,2019,1
AR,2,0.994000017642975,577447.375,2019,1
AR,3,0.995000004768372,630281.6875,2019,1
AR,4,0.991999983787537,223888.796875,2019,1
AR,5,1.00399994850159,287664.8125,2019,1
AR,6,1.00300002098083,253834.703125,2019,1
AR,7,0.992999970912933,311179.09375,2019,1
AZ,1,1.45500004291534,134513.796875,2019,1
AZ,2,1.43900001049042,100962.796875,2019,1
AZ,3,1.5460000038147,38471.6015625,2019,1
AZ,4,0.953000009059906,981886.125,2019,1
AZ,5,1.20000004768372,93330.296875,2019,1
AZ,6,0.790000021457672,265362.8125,2019,1
AZ,7,1.20700001716614,34916.1015625,2019,1
CA,1,1.37600004673004,714751.5,2019,1
CA,2,1.19000005722046,890343.3125,2019,1
CA,3,1.11800003051758,1193395.625,2019,1
CA,4,1.24899995326996,588365.125,2019,1
CA,5,1.15799999237061,759673,2019,1
CA,6,1.14499998092651,1006060.8125,2019,1
CA,7,1.11600005626678,982870,2019,1
CA,8,1.29900002479553,439531.8125,2019,1
CA,9,1.52600002288818,379292.90625,2019,1
CA,10,1.09800004959106,1041775.125,2019,1
CA,11,0.836000025272369,517941.90625,2019,1
CA,12,1.02499997615814,1057803,2019,1
CA,13,1.02499997615814,161609.203125,2019,1
CA,14,0.912000000476837,274563,2019,1
CA,15,0.810000002384186,2811751,2019,1
CA,16,0.948000013828278,4087598.5,2019,1
CA,17,0.882000029087067,1917802.25,2019,1
CA,18,0.96399998664856,2477832.5,2019,1
CA,19,0.952000021934509,1911753.75,2019,1
CO,1,0.940999984741211,214734.703125,2019,1
CO,2,0.916999995708466,181636.40625,2019,1
CO,3,0.925000011920929,1209414,2019,1
CO,4,1.02499997615814,160360.09375,2019,1
CO,5,1.17400002479553,48432,2019,1
CO,6,0.995000004768372,89646.1015625,2019,1
CO,7,0.933000028133392,27944.599609375,2019,1
CO,8,1.14800000190735,94204.703125,2019,1
CO,9,1.41199994087219,275218.3125,2019,1
CT,1,1.09300005435944,468006.6875,2019,1
CT,2,0.892000019550323,287448.90625,2019,1
CT,3,0.961000025272369,96961.3984375,2019,1
CT,4,0.985000014305115,66129.203125,2019,1
CT,5,0.998000025749207,281959.3125,2019,1
CT,6,0.968999981880188,85199.796875,2019,1
CT,7,0.971000015735626,44354.3984375,2019,1
CT,8,0.949999988079071,29724.900390625,2019,1
DC,1,1,180369.90625,2019,1
DE,1,1,271357.59375,2019,1
FL,1,1.08000004291534,173004.203125,2019,1
FL,2,1.05299997329712,10240.900390625,2019,1
FL,3,0.883000016212463,142270.5,2019,1
FL,4,1.12800002098083,12642.400390625,2019,1
FL,5,0.948000013828278,388980.3125,2019,1
FL,6,0.943000018596649,2678918.5,2019,1
FL,7,1.36300003528595,6171.89990234375,2019,1
FL,8,0.949999988079071,116619.5,2019,1
FL,9,0.991999983787537,98347.1015625,2019,1
FL,10,0.962999999523163,114593.203125,2019,1
FL,11,1.02400004863739,429907.3125,2019,1
FL,12,1.14300000667572,59338.6015625,2019,1
FL,13,1.182000041008,18460,2019,1
FL,14,1.21000003814697,8496.900390625,2019,1
FL,15,1.01300001144409,566250.3125,2019,1
FL,16,0.968999981880188,167420.203125,2019,1
FL,17,1.0900000333786,91868,2019,1
FL,18,1.4190000295639,8512.5,2019,1
FL,19,1.55599999427795,22640.599609375,2019,1
FL,20,1.192999958992,10328.599609375,2019,1
FL,21,1.64999997615814,5830.39990234375,2019,1
FL,22,0.871999979019165,11063.7001953125,2019,1
FL,23,1.49100005626678,6986.2998046875,2019,1
FL,24,1.76699995994568,13020.400390625,2019,1
FL,25,1.12699997425079,30122.80078125,2019,1
FL,26,0.936999976634979,138022.59375,2019,1
FL,27,0.971000015735626,62421.6015625,2019,1
FL,28,1.00800001621246,948596.8125,2019,1
FL,29,1.37100005149841,9824.5,2019,1
FL,30,0.916000008583069,149662.203125,2019,1
FL,31,1.37699997425079,23954.5,2019,1
FL,32,1.62699997425079,8009.10009765625,2019,1
FL,33,1.40299999713898,4309.7001953125,2019,1
FL,34,0.938000023365021,276743.59375,2019,1
FL,35,1.26699995994568,724430.625,2019,1
FL,36,1.40400004386902,170489,2019,1
FL,37,1.12600004673004,30134.80078125,2019,1
FL,38,1.4559999704361,2885.10009765625,2019,1
FL,39,1.37699997425079,9943.2998046875,2019,1
FL,40,1.00600004196167,226922.796875,2019,1
FL,41,0.892000019550323,259918.703125,2019,1
FL,42,0.958999991416931,162933.703125,2019,1
FL,43,0.949000000953674,4730148,2019,1
FL,44,1.86300003528595,102236,2019,1
FL,45,1.38699996471405,52734.30078125,2019,1
FL,46,0.986000001430511,114567.296875,2019,1
FL,47,1.057000041008,13806.099609375,2019,1
